text,text_clean,sentimen,emosi,created_at,uid,uniqueId,videoWebUrl,cid,avatarThumbnail
gue yknin klo timnas indo ga bisa apa apa tanpa sty,yknin klo timnas indo tanpa sty,netral,netral,2025-01-09 08:51:36+00:00,7427706004064191493,cahx_yzx,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457835668112048903,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/849b11e889729a67ebb5996a099e1c34~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fb4404a1&x-expires=1746172800&x-signature=%2F4oa2xK1bYv7qG0qVnZ0a3X%2FGR0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
BALIKIN STY GAK😭👊,balikin sty,negatif,netral,2025-01-11 07:37:13+00:00,7174253026708866050,chiezeeyy,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458558540610749190,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8c84bd910e9fc8712b95e40191381e5a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=392acdfe&x-expires=1746172800&x-signature=f5o5lwE0D5lIFddZKp96cqeKZoE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Selamat datang di era kegelapan 😂😂😂😂,selamat datang era gelap,positif,netral,2025-01-08 10:35:27+00:00,7236023461498766344,ayy0043,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457491317493842694,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6dfe8670f48a05aa18f093251ada923a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=67adc19c&x-expires=1746176400&x-signature=svyiQir%2FohQiJFCpc3kMVF%2ByAks%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"lebih bagusan Sty dari pada ini, nanti sty di ambil orang nyesel lagi,aku cuman g mau kejadian kayak dulu terulang lagi.....",bagus sty nanti sty ambil orang nyesel lagiaku cuman g mau jadi dulu ulang lagi,positif,netral,2025-01-09 23:45:21+00:00,7325095545386992648,nusantara_190,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458065949313942277,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b02da49c5cb3fa6f4f53061866b0b25c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=27e775b5&x-expires=1746172800&x-signature=HtWiIQm9F2oVq0wz22Qzjnf14Bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"aku ga terlalu ngerti bola yaa, trus aku emg gasuka sty di pecat, nah mau nnya kan kata orng kita nyari mantan pelatih yg udh lama bukan mantan pemainya, nah kalau kata kalian gimana???",terlalu ngerti bola yaa emg gasuka sty pecat nah mau nnya kata orng nyari mantan latih udh lama bukan mantan mai nah kata kalian gimana,negatif,netral,2025-01-09 10:19:00+00:00,7228137735667155975,lyscella0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457858101447574277,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/03daf39438e4664cdebb315cb4cf9356~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9362fa31&x-expires=1746172800&x-signature=hrz3sgFC34Y45LeUSVm2Gh7awrk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
serius min pengganti nya Patrick Kluivert? ☹️,serius ganti patrick kluivert,netral,netral,2025-01-08 09:05:14+00:00,7290118287165768709,2_tyyjha_2,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457468029791552261,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/064957059c3c941d4e7b1fd7d1b6f09c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=56eaf27e&x-expires=1746176400&x-signature=aSWtqU2i3%2FapizDvAR918n1izkw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
kecewa berat samh Patrick kluivert,kecewa berat samh patrick kluivert,negatif,sedih,2025-03-21 03:53:59+00:00,7398809896806335493,palgodz,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7484105937885004561,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fa95bf1f0a2ac630dc28541148c83f0c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=63caa2e2&x-expires=1746172800&x-signature=GC4kXF3rLIKVRKpLwsEpeTwW7LQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
biarkan timnas blunder 😂😂😂mode kegelapan telah kembali😹,biar timnas blunder mode gelap telah kembali,negatif,netral,2025-01-08 11:59:26+00:00,6832732352747258881,baim_zektor,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457512993288602375,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ef33b849abac3bb67dfd469f26efade2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e00d13ed&x-expires=1746176400&x-signature=QJDf1u0aTetzcugGMXE%2FMi6cEgE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
suka gk suka have a deal with pssi,suka suka have a deal with pssi,netral,netral,2025-01-08 09:21:03+00:00,6544677633091190785,wahidlaksond,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457472157880238855,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/ad5e5816eb84c01093ce9e265ce1cede~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=46feb62a&x-expires=1746176400&x-signature=FeWEdJQDDiTx3XSOZnVCDd9l5wI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"outtttttt
#sty balikkk",outtttttt sty balikkk,netral,netral,2025-03-20 10:14:07+00:00,7379218882772567046,annisarahma2313,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7483832864641368852,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5148d4b3c182eda3cc29167fd0e120ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6308cd0a&x-expires=1746172800&x-signature=9TkPzoEC1JD89sFsRkO%2B36laYCU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
sampah,sampah,negatif,netral,2025-01-08 11:23:57+00:00,7156740656361735194,user010908230,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457503864037884679,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/14ed76e4214308c9208fdfd18ca4675c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=afc3f714&x-expires=1746176400&x-signature=kP%2FLUY0f98S1FwjrlTpuV%2FNJvJo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Selamat datang patrick kluivert 🫡🔥,selamat datang patrick kluivert,positif,netral,2025-01-09 18:48:05+00:00,6615511783359692801,rendyzarasky69,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457989365571388180,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8d41f3929f46de30132f16aaf05e9978~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=18a22354&x-expires=1746172800&x-signature=8ooePSf1l7C0glZXOgSS9WrhT2s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
jelas🔥,jelas,netral,netral,2025-01-08 08:31:59+00:00,7071074570955162650,realcuy14,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457459528700232456,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/0129ea61b16462cd1f134af4bb90dcce~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a3ddd718&x-expires=1746172800&x-signature=a%2Fhi7kty3j4XUAWokyDYZ%2BfZUe4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
gua ga akan nonton bola lagi.,nonton bola lagi,netral,netral,2025-01-08 13:36:00+00:00,7372443956334052358,evii2957,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457537872955147014,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/be4cc84c04eb53baaf0912c04b6ddba4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=58c77df9&x-expires=1746172800&x-signature=sZ%2BC8AcS7ttRZ73LadN2dVmaKTg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
hrus lolos pildun ya klo ga gw boikott,hrus lolos pildun klo boikott,netral,netral,2025-01-08 17:24:33+00:00,6971408712021132289,vynurr_01,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457596783661695749,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a734c5df63867c558f2f16a4644c164b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4f56d04&x-expires=1746172800&x-signature=FUds3r0RILtkZiry0UgIMdktFtA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
kecewa berat☺️,kecewa berat,negatif,sedih,2025-01-08 09:53:27+00:00,7342162568159364104,el.vinn4,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457480516121920264,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7a8f35fafd675c20fc0555c14ed445cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=226c9c9c&x-expires=1746176400&x-signature=TQq1hHIyQkXTwF7UmkSAJZuYnE4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
game over,game over,netral,netral,2025-01-08 13:53:51+00:00,6761750764665127938,miashinta7,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457542483984057094,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a4b83e56404861f427e1cfd0681907cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a760da73&x-expires=1746172800&x-signature=S9OHjoBnQLLjIvZPk7JvHmxQEC0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"PATRICK OUT, PASTOOR IN",patrick out pastoor in,negatif,netral,2025-03-23 14:55:58+00:00,6964562836769244162,arycrisnaaa,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7485018721468760838,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/68f89d9217ab45bbaea14a221aa19bcd~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0282d11f&x-expires=1746172800&x-signature=NINTos9G%2BkvSACBhW41y1uXqVH4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"baru aja gw demen & excited kalo timnas main, skrg jd gak mood",baru demen excited timnas main skrg mood,netral,netral,2025-01-08 11:47:57+00:00,6885688469445985282,zaaahhh26,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457510036417168146,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2381e3de6a4c91f3a754a4984038c7fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad4b8b13&x-expires=1746176400&x-signature=32ljcY%2B%2BZTCbkTUaWY7KBdNoMtY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
😏,,netral,netral,2025-01-09 02:13:41+00:00,6778369855760024578,fast_koper16,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457733093907383048,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/22c1602921b6aa0fe29b423a2630f46d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=99a72e2b&x-expires=1746172800&x-signature=hJxB6E1I8O9hP4%2BKGniKURoQVo8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
CAPE BANGET BOY BOY😭,cape boy boy,netral,netral,2025-01-08 09:16:32+00:00,6721236676264297473,_hosthv,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457470958812152582,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aa14bdaa26aafc5941dc85968e983202~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b570d62f&x-expires=1746172800&x-signature=Gfwjgl%2Bam7%2FFedWQDa4j4fgbfjY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
"WAJIB MASUK PILDUN, GAUSAH ALESAN PROSES TOL",wajib masuk pildun gausah alesan proses tol,netral,netral,2025-01-08 11:31:06+00:00,6990162152263812098,schrfl,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457505707051942674,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/9710b5cf0a205bd4ee156429210179e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=19ef570a&x-expires=1746176400&x-signature=UCIiMxpAZmHyQdXwpKTwdAmDFg8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
kocak,kocak,netral,netral,2025-01-08 09:53:28+00:00,6677109298038539265,l0v3.lalaa,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457480494130938641,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/f89c16c3156b9fb13891fbfd9adedeb7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed606ad6&x-expires=1746176400&x-signature=PkjcVj9kmllbr4mRSFEgf20DYU0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
😍,,netral,netral,2025-01-08 09:05:24+00:00,7433491598288241672,billacantik_01,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457468069649892102,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/98914cc017da2e09064cfddd2aa6d194~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15ba0e9c&x-expires=1746176400&x-signature=8%2FjQDBk5CKOn4b4Uhp23BaSt2os%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"STY yg ngebangun, Si Kluivert kira kira bisa ga nerusin anak didik nya sty",sty ngebangun kluivert kira kira nerusin anak didik sty,netral,netral,2025-01-09 10:20:05+00:00,7423748193818952710,ban.bulat4,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457858404289004294,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/79f3cfc5c1f09191415143a470074d74~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=37386655&x-expires=1746172800&x-signature=4P%2BL%2Ft5ryjeQgt%2BPiLHRAQYku7Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
#patrickKluivetout,patrickkluivetout,netral,netral,2025-01-08 11:24:11+00:00,6943965630279648257,sokasik644,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457503927291118337,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9696e3bd2db1c18fe286ef44f2656205~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7646a768&x-expires=1746176400&x-signature=gnn7Jd0geLk1v5hJzk688YL7ZfU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
kosongkan GBK,kosong gbk,netral,netral,2025-01-08 23:27:41+00:00,7270886573813908485,ar.raihan45,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457690137302401800,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cc8ec77fb32520e4af70eddeef9a92e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9e0d9480&x-expires=1746172800&x-signature=jb02XBKqKj9vZEJ2LS%2Ft81GV6uk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
rugi pemain legen Kalou latih timnas kita aja gak bisa di latih,rugi main legen kalou latih timnas latih,netral,netral,2025-03-20 10:42:00+00:00,6959903395750904837,muhammadnazar4650,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7483840058337805063,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bb65aa5adf2b2b55bfc50c78946aa715~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cd18afab&x-expires=1746172800&x-signature=cNcC9O9gkLuSA8UbSaT6VddcVFg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
rela membuang berlian demi sebongkah .............,rela buang berlian demi bong,netral,netral,2025-01-08 10:42:35+00:00,6928144211494437889,enshaka,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457493211456504594,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7077890806849208346~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fb378436&x-expires=1746176400&x-signature=Dw0fuIzdmHdtbHGN%2BgcDaxJlYjk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
kok aku agak gak Terima yaa 😞,agak terima yaa,netral,netral,2025-01-09 12:32:19+00:00,7251402571024630792,suka_renang2015,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457892565191525128,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1411f4cf291de36dfbd67db0aafdb4a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=65c135f2&x-expires=1746172800&x-signature=%2Fls8uoRM19eqFRqF7Ef%2Flk5Tzh0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
gua ga setuju😭😭😭😭🙏🙏🙏🙏,tuju,netral,netral,2025-01-08 15:45:22+00:00,7330617034185573382,akifa961,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457571232843334420,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c4352729e85bca5938f1d983d93a4c83~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b9b057f9&x-expires=1746172800&x-signature=5GR9CwfnKTM7wLUs1pKDet%2Fa9Pk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
PATRICK OUT,patrick out,negatif,netral,2025-03-22 15:14:48+00:00,7139168365519832065,mazafandi706,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7484652538098434837,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b797df4066efe6708a14536042f1c5be~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4faf1f02&x-expires=1746172800&x-signature=7ERQeHD0Ui%2BZf%2B9l7Cx97Y27WrI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"bismillah...
demi timnas,..
aku abaikan perasaan sedihku",bismillah demi timnas abai asa sedih,netral,sedih,2025-01-09 03:00:23+00:00,6888812370651825153,sriyonojtr,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457745148081210130,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f204e80e443204bd3d75ddc65a48a7e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d2863894&x-expires=1746172800&x-signature=sWr%2F4SapOA2PRpM9Sk8TUnflY5g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
hadehh,hadehh,netral,terkejut,2025-01-08 11:42:20+00:00,6865662318111048706,c1tr430_,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457508610625536786,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/15331fb2969e23aec75f353fdb506528~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=81d0f1d0&x-expires=1746176400&x-signature=xQa5kvpbm9rFYSq4JrZBmCunVVg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
halah,halah,netral,netral,2025-01-08 16:22:23+00:00,7154596567058957338,jeje46213,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457580758078898962,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ff4efef9bdc14ff25ef78e453c327f30~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=270d56f3&x-expires=1746172800&x-signature=xxJtoIkqtILalvoMCnqP2l2GCeY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Kluivert out,kluivert out,negatif,netral,2025-01-08 11:52:26+00:00,7377706642903024645,user61876348837097,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457511191130424082,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=39a79f58&x-expires=1746176400&x-signature=MxEmASr8pRPfFwM%2BOXHB9tMK%2Bms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"lah kocak, tukang baca aura ya?? aduh takut",kocak tukang baca aura aduh takut,netral,takut,2025-01-08 15:22:51+00:00,6986660184732320794,immimmihm91,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457558639895675654,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d16bc0f77a16f41ab90d1e0999792e75~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b907c99f&x-expires=1746172800&x-signature=qnWNk9Y3ZxYLegT1GlKSTxFFqgo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
kembalikan STY!,kembali sty,netral,netral,2025-02-03 10:31:51+00:00,7379255046888653830,richard.kilimandu,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7467138624325780232,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/bc28a9ab1d0ce55ddc76c0910c310a43~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad222e4c&x-expires=1746172800&x-signature=XsRSp9WgdmO32%2BcZhqeY2tFABfs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"era pemain titipan akan di mulai
pelatihnya aja bandar judol pasti di kasih amplop di ambil 😅😅",era main titip mulai latih bandar judol pasti kasih amplop ambil,netral,netral,2025-01-10 12:48:44+00:00,6843677168343090178,johanskalop,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458257441434108678,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/dbefe40f04b89c07977f40d8cf6caac1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d94d58b2&x-expires=1746172800&x-signature=MImr1cWTHs6sbjChTLRIHoRXrAw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
lebih baik kita diam!! saja,baik diam,netral,netral,2025-01-08 10:46:59+00:00,7455516475735999496,bola..dunia,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457481390059701010,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/78b52959edb76eefd1252e6cb21a4ec7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f4c1e263&x-expires=1746176400&x-signature=Dngur7ETiZGxr8mKrmvhj6MV5dc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
masih bagus sty,bagus sty,positif,netral,2025-01-08 14:23:42+00:00,6984943716750689282,khairul_3453,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457550200857461522,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ab88e1000d6c8ff55f5f6c3d80d7a3a0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a5dafa8a&x-expires=1746172800&x-signature=5nGrDz0b459CQagK%2Ffjhm82raFw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
kembalikan sty,kembali sty,netral,netral,2025-01-08 17:22:50+00:00,7311362048298189825,gabr1el_https,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457596327729054471,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/15967e4aa7341e06ff7e72e42f329d10~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5cf65163&x-expires=1746172800&x-signature=UtNnDeYydNlsBiZfSjcKHBriAa0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"fisik bisa di rubah
skill bisa di cari
tapi Coach STY tidak datang dua kali",fisik rubah skill cari tapi coach sty datang dua kali,netral,netral,2025-01-08 11:31:21+00:00,7356841441873708048,five_grup,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457505741110608648,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/bf00e8be601ff6edac6294dadc32ffdd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=360f059f&x-expires=1746176400&x-signature=2UPIN2re09Z%2FyuZtCL6QvLQHWlQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
